Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Tom Calvin,/C/CalvTo21.htm,HB,0,4,1955,False
Al Campana,/C/CampAl20.htm,DB-HB,0,4,1953,False
Milt Campbell,/C/CampMi20.htm,HB,0,1,1957,False
Tony Canadeo,/C/CanaTo00.htm,HB-TB-FB-DB,1,12,1952,False
Al Cannava,/C/CannAl20.htm,HB-DB,0,1,1950,False
Billy Cannon,/C/CannBi00.htm,TE-HB-FB,0,11,1970,False
John Cardwell,/C/CardJo21.htm,HB,0,1,1923,False
Harland Carl,/C/CarlHa20.htm,HB,0,1,1956,False
Wray Carlton,/C/CarlWr00.htm,HB-FB,0,8,1967,False
Al Carmichael,/C/CarmAl00.htm,HB,0,9,1961,False
Ray Carnelly,/C/CarnRa20.htm,HB,0,1,1939,False
Paul Carmichael,/C/CarmPa20.htm,HB,0,1,1965,False
J.C. Caroline,/C/CaroJ.00.htm,DB-HB,0,10,1965,False
Ken Carpenter,/C/CarpKe00.htm,HB-FL,0,11,1960,False
Lew Carpenter,/C/CarpLe00.htm,HB-FB,0,11,1963,False
Preston Carpenter,/C/CarpPr00.htm,E-HB,0,12,1967,False
Eddie Carr,/C/CarrEd20.htm,DB-HB,0,3,1949,False
Jimmy Carr,/C/CarrJi20.htm,DB-LB-HB,0,11,1965,False
Kern Carson,/C/CarsKe00.htm,HB,0,1,1965,False
Tra Carson,/C/CarsTr01.htm,HB,0,2,2019,True
Willie Carter,/C/CartWi20.htm,HB-DB,0,1,1953,False
Ken Casanega,/C/CasaKe20.htm,QB-DB-HB,0,3,1948,False
Bernie Casey,/C/CaseBe00.htm,HB-FL-TE-WR,0,8,1968,False
Pete Casey,/C/CasePe21.htm,WB-HB,0,1,1923,False
Jim Cason,/C/CasoJi00.htm,DB-HB,0,9,1956,False
Howard Cassady,/C/CassHo00.htm,HB-SE-FL,0,8,1963,False
Tom Cassese,/C/CassTo20.htm,DB-HB,0,1,1967,False
Royal Cathcart,/C/CathRo20.htm,HB,0,1,1950,False
Sam Cathcart,/C/CathSa20.htm,DB-HB,0,4,1952,False
Dan Chamberlain,/C/ChamDa00.htm,E-HB,0,2,1961,False
Lynn Chandnois,/C/ChanLy00.htm,HB-WB-TB,0,7,1956,False
B.W. Cheeks,/C/CheeB.20.htm,HB,0,1,1965,False
Joe Childress,/C/ChilJo00.htm,HB-FB-FL,0,10,1965,False
Clarence Childs,/C/ChilCl20.htm,DB-HB,0,5,1968,False
Dick Christy,/C/ChriDi00.htm,HB,0,6,1963,False
Earl Christy,/C/ChriEa20.htm,HB-DB,0,3,1968,False
Bob Cifers,/C/CifeBo20.htm,HB,0,4,1949,False
Pots Clark,/C/ClarPo20.htm,HB,0,1,1927,False
Harry Clarke,/C/ClarHa21.htm,HB-DB,0,9,1948,False
Randy Clay,/C/ClayRa20.htm,HB-DB,0,4,1953,False
Bert Coan,/C/CoanBe00.htm,HB,0,7,1968,False
Ray Coates,/C/CoatRa20.htm,HB-DB,0,2,1949,False
Red Cochran,/C/CochRe20.htm,CB-FB-HB,0,3,1949,False
Tom Colella,/C/ColeTo20.htm,HB-TB,0,8,1949,False
Rip Collins,/C/CollRi21.htm,HB-FB,0,3,1951,False
Merl Condit,/C/CondMe20.htm,HB,0,7,1946,False
Bobby Joe Conrad,/C/ConrBo00.htm,FL-DB-HB-WR-K,0,12,1969,False
Irv Constantine,/C/ConsIr20.htm,HB,0,1,1931,False
Jimmy Conzelman,/C/ConzJi20.htm,BB-TB-HB-E,1,10,1929,False
Clair Cook,/C/CookCl20.htm,WB-HB,0,1,1928,False
Olie Cordill,/C/CordOl20.htm,WB-HB-P,0,1,1940,False
Joe Corn,/C/CornJo20.htm,HB,0,1,1948,False
Thomas Cosgrove,/C/CosgTh20.htm,HB,0,1,1935,False
Johnny Counts,/C/CounJo00.htm,HB,0,2,1963,False
Larry Coutre,/C/CoutLa20.htm,HB,0,4,1953,False
Billy Cox,/C/CoxxBi20.htm,DE-DB-HB-E,0,5,1955,False
Russ Craft,/C/CrafRu00.htm,DB-HB,0,9,1954,False
Dobie Craig,/C/CraiDo00.htm,FL-WR-HB,0,3,1964,False
Jim Crawford,/C/CrawJi00.htm,HB-FB,0,5,1964,False
Bernie Crimmins,/C/CrimBe20.htm,G-HB-FB,0,1,1945,False
Monte Crockett,/C/CrocMo00.htm,HB-TE,0,3,1962,False
Tommy Cronin,/C/CronTo20.htm,HB,0,1,1922,False
Billy Cross,/C/CrosBi20.htm,HB,0,3,1953,False
Jake Crouthamel,/C/CrouJa00.htm,HB,0,1,1960,False
John David Crow,/C/CrowJo00.htm,HB-TE-FB,0,11,1968,False
Wayne Crow,/C/CrowWa00.htm,HB-DB,0,4,1963,False
Jim Crowley,/C/CrowJi20.htm,TB-HB,0,1,1925,False
Ward Cuff,/C/CuffWa20.htm,WB-QB-HB,0,11,1947,False
Tony Curcillo,/C/CurcTo20.htm,DB-HB,0,1,1953,False
Harry Curran,/C/CurrHa20.htm,HB-WB,0,2,1921,False
Clem Daniels,/D/DaniCl00.htm,HB-DB,0,9,1968,False
Bob Daugherty,/D/DaugBo20.htm,HB,0,1,1966,False
Wayne Davenport,/D/DaveWa20.htm,HB,0,1,1931,False
Art Davis,/D/DaviAr20.htm,DB-HB,0,1,1956,False
Bob Davis,/D/DaviBo21.htm,HB-FB-QB-P,0,9,1946,False
Glenn Davis,/D/DaviGl01.htm,HB,0,2,1951,False
Jerry Davis,/D/DaviJe24.htm,DB-HB,0,5,1952,False
Gib Dawson,/D/DawsGi20.htm,HB,0,1,1953,False
Ted Dean,/D/DeanTe00.htm,FB-HB,0,5,1964,False
Bob DeFruiter,/D/DeFrBo20.htm,HB,0,4,1948,False
Dan DeSantis,/D/DeSaDa20.htm,HB,0,1,1941,False
Herb DeWitz,/D/DeWiHe20.htm,HB,0,1,1927,False
Babe Dimancheff,/D/DimaBa20.htm,HB,0,8,1952,False
Don Dimmick,/D/DimmDo20.htm,HB,0,1,1926,False
Al Donelli,/D/DoneAl20.htm,HB,0,2,1942,False
John Doolan,/D/DoolJo20.htm,HB-E,0,4,1948,False
Noble Doss,/D/DossNo20.htm,HB,0,3,1949,False
Ben Douglas,/D/DougBe20.htm,HB,0,1,1933,False
Merrill Douglas,/D/DougMe00.htm,FB-HB,0,5,1962,False
Harry Dowda,/D/DowdHa20.htm,DB-HB,0,7,1955,False
Wally Dreyer,/D/DreyWa20.htm,DB-HB,0,2,1950,False
Paddy Driscoll,/D/DrisPa20.htm,HB-QB-TB-BB,1,10,1929,False
Ron Drzewiecki,/D/DrzeRo20.htm,HB-DB,0,3,1957,False
Elbert Dubenion,/D/DubeEl00.htm,FL-WR-HB,0,9,1968,False
Paul Dudley,/D/DudlPa00.htm,HB,0,2,1963,False
Andy Dudish,/D/DudiAn20.htm,HB,0,3,1948,False
Bill Dudley,/D/DudlBi00.htm,HB-TB-QB,1,12,1953,False
L.G. Dupre,/D/DuprL.00.htm,HB,0,7,1961,False
Don Durdan,/D/DurdDo20.htm,HB-DB,0,2,1947,False
Bill Dutton,/D/DuttBi20.htm,HB,0,1,1946,False
Kay Eakin,/E/EakiKa20.htm,HB,0,7,1946,False
Ralph Earhart,/E/EarhRa20.htm,HB,0,2,1949,False
Alfred Eissler,/E/EissAl20.htm,HB,0,1,1920,False
Swede Ellstrom,/E/EllsSw20.htm,WB-HB,0,3,1936,False
Shorty Elness,/E/ElneSh20.htm,HB-QB,0,1,1929,False
Earl Elsey,/E/ElseEa21.htm,HB,0,1,1946,False
Leo Elter,/E/ElteLe00.htm,FB-HB,0,7,1959,False
Harry Englund,/E/EnglHa20.htm,E-HB,0,2,1922,False
Dick Erdlitz,/E/ErdlDi20.htm,HB,0,5,1946,False
Len Eshmont,/E/EshmLe20.htm,HB-FB,0,9,1949,False
Dale Evans,/E/EvanDa20.htm,HB,0,1,1961,False
Fred Evans,/E/EvanFr20.htm,HB,0,3,1948,False
Ray Evans,/E/EvanRa20.htm,TB-HB,0,1,1948,False
Gary Famiglietti,/F/FamiGa20.htm,FB-HB,0,9,1946,False
Andy Farkas,/F/FarkAn20.htm,FB-HB-WB,0,8,1945,False
Tom Farmer,/F/FarmTo20.htm,HB,0,3,1948,False
Beattie Feathers,/F/FeatBe00.htm,HB-WB,0,7,1940,False
John Fekete,/F/FekeJo20.htm,HB-DB,0,1,1946,False
Bobby Felts,/F/FeltBo00.htm,HB,0,3,1967,False
Bob Fenimore,/F/FeniBo20.htm,HB,0,1,1947,False
Chuck Fenenbock,/F/FeneCh20.htm,HB-TB,0,6,1948,False
Howie Ferguson,/F/FergHo00.htm,FB-HB,0,8,1960,False
Larry Ferguson,/F/FergLa00.htm,HB,0,1,1963,False
Neil Ferris,/F/FerrNe20.htm,DB-HB,0,3,1953,False
Gus Fetz,/F/FetzGu20.htm,HB,0,1,1923,False
Frank Filchock,/F/FilcFr20.htm,TB-QB-HB,0,13,1950,False
Gene Filipski,/F/FiliGe20.htm,HB,0,2,1957,False
Clarke Fischer,/F/FiscCl20.htm,HB,0,1,1926,False
Clete Fischer,/F/FiscCl21.htm,HB,0,1,1949,False
France Fitzgerald,/F/FitzFr20.htm,BB-HB,0,1,1923,False
Jim Flaherty,/F/FlahJi20.htm,E-HB,0,1,1923,False
George Fleming,/F/FlemGe20.htm,HB-K,0,1,1961,False
Wilmer Fleming,/F/FlemWi20.htm,HB,0,1,1925,False
Beryl Follet,/F/FollBe20.htm,TB-HB,0,2,1931,False
Fred Ford,/F/FordFr00.htm,HB,0,1,1960,False
Henry Ford,/F/FordHe20.htm,HB-DB,0,2,1956,False
Bob Forte,/F/FortBo20.htm,HB-LB-DB,0,8,1953,False
Aubrey Fowler,/F/FowlAu20.htm,HB,0,1,1948,False
Willmer Fowler,/F/FowlWi00.htm,HB,0,2,1961,False
Pete Franceschi,/F/FranPe20.htm,HB-DB,0,1,1946,False
Joe Francis,/F/FranJo20.htm,QB-HB,0,2,1959,False
Sam Francis,/F/FranSa20.htm,FB-HB,0,4,1940,False
George Franck,/F/FranGe21.htm,HB,0,7,1947,False
Red Franklin,/F/FranRe20.htm,TB-HB,0,3,1937,False
Jordan Franks,/F/FranJo03.htm,HB,0,1,2018,True
Al Frazier,/F/FrazAl00.htm,FL-HB,0,3,1963,False
Charley Fuller,/F/FullCh00.htm,HB,0,2,1962,False
Jim Gaffney,/G/GaffJi20.htm,QB-HB,0,2,1946,False
Bob Gaiters,/G/GaitBo00.htm,HB,0,3,1963,False
Willie Galimore,/G/GaliWi00.htm,HB,0,7,1963,False
Hugh Gallarneau,/G/GallHu20.htm,HB,0,7,1947,False
Don Garlin,/G/GarlDo20.htm,HB-DB,0,2,1950,False
J.D. Garrett,/G/GarrJ.00.htm,HB,0,4,1967,False
Larry Garron,/G/GarrLa00.htm,HB-FB,0,9,1968,False
Billy Gault,/G/GaulBi20.htm,HB,0,1,1961,False
Prentice Gautt,/G/GautPr00.htm,HB-FB,0,8,1967,False
Gene Gedman,/G/GedmGe20.htm,HB,0,6,1958,False
Fred Gehrke,/G/GehrFr20.htm,HB,0,11,1950,False
Lee Gentry,/G/GentLe20.htm,HB,0,1,1941,False
Sid Gepford,/G/GepfSi20.htm,HB,0,1,1920,False
Joe Geri,/G/GeriJo00.htm,TB-HB,0,4,1952,False
Bill Geyer,/G/GeyeBi20.htm,HB,0,5,1946,False
Lou Ghecas,/G/GhecLo20.htm,HB,0,1,1941,False
Hal Giancanelli,/G/GianHa20.htm,HB,0,4,1956,False
Frank Gifford,/G/GiffFr00.htm,HB-FL-DB-WR,1,13,1964,False
Roger Gill,/G/GillRo00.htm,WR-HB,0,2,1965,False
Jim Gillette,/G/GillJi20.htm,HB,0,9,1948,False
Harry Gilmer,/G/GilmHa00.htm,QB-HB,0,9,1956,False
Jug Girard,/G/GiraJu20.htm,E-HB-QB-DB,0,10,1957,False
Joe Glamp,/G/GlamJo20.htm,HB,0,3,1949,False
Bill Glassgow,/G/GlasBi20.htm,WB-HB,0,2,1931,False
Gary Glick,/G/GlicGa20.htm,DB-HB,0,8,1963,False
Fred Gloden,/G/GlodFr20.htm,HB,0,6,1946,False
Les Goble,/G/GoblLe20.htm,HB-DB,0,2,1955,False
Joe Golding,/G/GoldJo20.htm,HB-DB,0,5,1951,False
Ralph Goldston,/G/GoldRa20.htm,HB-DB,0,4,1955,False
Bill Gompers,/G/GompBi20.htm,HB,0,1,1948,False
George Gonda,/G/GondGe20.htm,HB,0,1,1942,False
Royce Goodbread,/G/GoodRo20.htm,WB-HB,0,2,1931,False
Owen Goodnight,/G/GoodOw20.htm,HB,0,1,1941,False
Gordon Gore,/G/GoreGo20.htm,HB,0,1,1939,False
Pete Gorgone,/G/GorgPe20.htm,HB,0,1,1946,False
Sonny Grandelius,/G/GranSo20.htm,HB,0,1,1953,False
Gardie Grange,/G/GranGa20.htm,HB-E,0,3,1931,False
Red Grange,/G/GranRe20.htm,HB-BB-DB-TB,1,10,1934,False
Ernie Green,/G/GreeEr01.htm,HB-FB,0,7,1968,False
Al Greene,/G/GreeAl22.htm,HB,0,1,1922,False
Don Griffin,/G/GrifDo20.htm,HB-DB,0,1,1946,False
Forrest Griffith,/G/GrifFo20.htm,HB,0,2,1951,False
John Grigas,/G/GrigJo20.htm,FB-HB,0,5,1947,False
Hal Griggs,/G/GrigHa20.htm,WB-HB,0,1,1926,False
Billy Grimes,/G/GrimBi00.htm,HB,0,4,1952,False
Mel Groomes,/G/GrooMe20.htm,HB,0,2,1949,False
George Grosvenor,/G/GrosGe21.htm,TB-HB,0,3,1937,False
Roger Grove,/G/GrovRo20.htm,BB-HB-QB,0,5,1935,False
Al Grygo,/G/GrygAl20.htm,HB,0,2,1945,False
George Gulyanics,/G/GulyGe20.htm,HB,0,6,1952,False
By Haines,/H/HainBy20.htm,HB,0,1,1937,False
Art Haley,/H/HaleAr20.htm,HB,0,4,1923,False
Dick Haley,/H/HaleDi20.htm,DB-HB-E,0,6,1964,False
Johnny Hall,/H/HallJo21.htm,WB-HB,0,4,1943,False
Ken Hall,/H/HallKe00.htm,HB-P,0,3,1961,False
Parker Hall,/H/HallPa20.htm,TB-HB,0,8,1946,False
Buck Halperin,/H/HalpBu20.htm,HB,0,1,1932,False
Stone Hallquist,/H/HallSt21.htm,BB-HB-TB,0,1,1926,False
Bernie Halstrom,/H/HalsBe20.htm,HB,0,2,1921,False
Bob Hanlon,/H/HanlBo21.htm,HB-DB,0,2,1949,False
Cliff Hansen,/H/HansCl20.htm,HB,0,1,1933,False
Chet Hanulak,/H/HanuCh20.htm,HB,0,4,1957,False
Carroll Hardy,/H/HardCa20.htm,HB,0,1,1955,False
Chic Harley,/H/HarlCh20.htm,WB-HB,0,1,1921,False
Tom Harmon,/H/HarmTo20.htm,HB,0,2,1947,False
Darrell Harper,/H/HarpDa00.htm,HB-K,0,1,1960,False
Elmore Harris,/H/HarrEl20.htm,HB,0,1,1947,False
Jack Harris,/H/HarrJa21.htm,FB-E-HB,0,2,1926,False
John Harris,/H/HarrJo22.htm,HB,0,1,1926,False
John Harris,/H/HarrJo23.htm,DB-HB,0,2,1961,False
Clint Haslerig,/H/HaslCl20.htm,WR-HB,0,3,1976,False
Alex Hawkins,/H/HawkAl00.htm,HB-FL-WR,0,10,1968,False
Abner Haynes,/H/HaynAb00.htm,HB,0,8,1967,False
Robert Hazelhurst,/H/HazeRo20.htm,HB,0,1,1948,False
Joe Heap,/H/HeapJo20.htm,HB,0,1,1955,False
Les Hearden,/H/HearLe20.htm,HB,0,1,1924,False
Tom Hearden,/H/HearTo20.htm,HB,0,3,1929,False
Leon Heath,/H/HeatLe20.htm,FB-HB,0,3,1953,False
Warren Heller,/H/HellWa20.htm,HB-TB,0,3,1936,False
Herb Henderson,/H/HendHe20.htm,WB-HB,0,1,1921,False
Johnny Hendren,/H/HendJo20.htm,HB,0,2,1921,False
Carey Henley,/H/HenlCa00.htm,HB,0,1,1962,False
Ralph Henricus,/H/HenrRa20.htm,HB,0,1,1922,False
Arnie Herber,/H/HerbAr20.htm,TB-HB-DB-QB-BB,1,16,1945,False
Don Herndon,/H/HernDo20.htm,HB,0,1,1960,False
Don Hill,/H/HillDo20.htm,TB-WB-HB-C,0,1,1929,False
Mack Lee Hill,/H/HillMa00.htm,FB-HB,0,2,1965,False
Billy Hillenbrand,/H/HillBi21.htm,HB-BB,0,3,1948,False
Andy Hillhouse,/H/HillAn20.htm,HB,0,1,1921,False
Clarke Hinkle,/H/HinkCl20.htm,FB-LB-HB-DB,1,10,1941,False
Elroy Hirsch,/H/HirsEl00.htm,E-HB-DE,1,12,1957,False
Joe Hoague,/H/HoagJo20.htm,FB-HB,0,6,1946,False
John Hoffman,/H/HoffJo00.htm,HB-FB-E-LB,0,8,1956,False
Frank Hood,/H/HoodFr20.htm,HB,0,1,1933,False
Sam Horner,/H/HornSa00.htm,HB-DB-P,0,3,1962,False
Paul Hornung,/H/HornPa00.htm,HB-FB-QB,1,10,1966,False
Roy Horstmann,/H/HorsRo20.htm,FB-HB,0,2,1934,False
Les Horvath,/H/HorvLe20.htm,HB,0,3,1949,False
Junie Hovious,/H/HoviJu20.htm,HB,0,1,1945,False
Sherman Howard,/H/HowaSh20.htm,HB-DB,0,5,1953,False
Tubby Howard,/H/HowaTu20.htm,E-HB,0,2,1922,False
Dixie Howell,/H/HoweDi20.htm,HB,0,1,1937,False
Earl Howell,/H/HoweEa20.htm,HB,0,1,1949,False
John Howell,/H/HoweJo20.htm,HB,0,1,1938,False
Johnnie Hudson,/H/HudsJo21.htm,HB-FB,0,1,1921,False
Vern Huffman,/H/HuffVe20.htm,BB-TB-HB-QB,0,2,1938,False
Harry Hugasian,/H/HugaHa20.htm,HB-DB,0,1,1955,False
Dick Hughes,/H/HughDi20.htm,HB,0,1,1957,False
Swede Hummel,/H/HummSw20.htm,FB-HB,0,2,1927,False
Chuck Hunsinger,/H/HunsCh00.htm,HB,0,3,1952,False
John Hurlburt,/H/HurlJo20.htm,HB,0,2,1925,False
Elvin Hutchison,/H/HutcEl20.htm,HB,0,1,1939,False
Jack Hutton,/H/HuttJa20.htm,E-HB,0,1,1930,False
Cosmo Iacavazzi,/I/IacaCo20.htm,HB,0,1,1965,False
Floyd Iglehart,/I/IgleFl20.htm,HB,0,1,1958,False
Don Irwin,/I/IrwiDo20.htm,FB-HB,0,4,1939,False
Dutch Irwin,/I/IrwiDu20.htm,HB,0,1,1920,False
Wilmer Isabel,/I/IsabWi20.htm,TB-HB,0,2,1924,False
Cecil Isbell,/I/IsbeCe20.htm,TB-HB,0,5,1942,False
Frank Jackson,/J/JackFr00.htm,FL-FB-SE-WR-HB,0,7,1967,False
Jim Jackson,/J/JackJi20.htm,DB-HB,0,2,1967,False
Leroy Jackson,/J/JackLe01.htm,HB,0,2,1963,False
Allen Jacobs,/J/JacoAl00.htm,FB-HB,0,3,1967,False
Jack Jacobs,/J/JacoJa20.htm,QB-TB-HB,0,8,1949,False
Claudis James,/J/JameCl00.htm,WR-HB,0,2,1968,False
Dick James,/J/JameDi00.htm,HB-DB,0,10,1965,False
Tommy James,/J/JameTo00.htm,DB-HB,0,10,1956,False
Vic Janowicz,/J/JanoVi20.htm,HB,0,2,1955,False
Toimi Jarvi,/J/JarvTo20.htm,HB,0,2,1945,False
Billy Jefferson,/J/JeffBi20.htm,HB,0,2,1942,False
Leo Jensvold,/J/JensLe20.htm,HB,0,1,1931,False
Perry Jeter,/J/JetePe20.htm,HB,0,2,1957,False
Cliff Jetmore,/J/JetmCl20.htm,HB,0,1,1923,False
Bert Johnson,/J/JohnBe21.htm,FB-BB-HB,0,6,1942,False
Cecil Johnson,/J/JohnCe20.htm,TB-DB-HB,0,2,1944,False
Don Johnson,/J/JohnDo21.htm,HB,0,3,1955,False
Ellis Johnson,/J/JohnEl00.htm,HB-WR,0,2,1966,False
Herb Johnson,/J/JohnHe21.htm,HB,0,1,1954,False
Jimmy Johnson,/J/JohnJi01.htm,DB-HB,1,16,1976,False
Joe Johnson,/J/JohnJo03.htm,HB-E,0,8,1961,False
John Henry Johnson,/J/JohnJo02.htm,FB-HB,1,13,1966,False
Marvin Johnson,/J/JohnMa24.htm,DB-HB,0,3,1953,False
Rudy Johnson,/J/JohnRu01.htm,HB,0,3,1966,False
Pres Johnston,/J/JohnPr20.htm,HB-FB-LB,0,1,1946,False
Rex Johnston,/J/JohnRe01.htm,HB,0,1,1960,False
Don Jonas,/J/JonaDo20.htm,HB,0,1,1962,False
Art Jones,/J/JoneAr21.htm,WB-DB-HB-TB,0,5,1945,False
Dub Jones,/J/JoneDu00.htm,HB-DB-WB-TB,0,10,1955,False
Edgar Jones,/J/JoneEd21.htm,HB-DB,0,5,1949,False
Harvey Jones,/J/JoneHa21.htm,FB-DB-HB,0,4,1947,False
L.C. Joyner,/J/JoynL.20.htm,HB,0,1,1960,False
Charlie Justice,/J/JustCh00.htm,HB,0,5,1954,False
Ed Justice,/J/JustEd20.htm,WB-HB,0,7,1942,False
Steve Juzwik,/J/JuzwSt20.htm,HB-FB,0,7,1948,False
Mike Kabealo,/K/KabeMi20.htm,HB,0,1,1944,False
Mort Kaer,/K/KaerMo20.htm,TB-QB-HB,0,1,1931,False
Bob Kahler,/K/KahlBo20.htm,DB-HB,0,3,1944,False
Tommy Kalmanir,/K/KalmTo20.htm,HB,0,5,1953,False
Joe Kantor,/K/KantJo00.htm,HB,0,1,1966,False
