Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Dave Brown,/B/BrowDa21.htm,WB-FB-HB,0,5,1947,False,0,0,0,0,0
Don Brown,/B/BrowDo20.htm,HB,0,1,1960,False,0,0,0,0,0
Fred Brown,/B/BrowFr00.htm,HB,0,3,1963,False,0,0,0,0,0
Marv Brown,/B/BrowMa23.htm,HB,0,1,1957,False,0,0,0,0,0
Matt Brown,/B/BrowMa24.htm,HB,0,1,1920,False,0,0,0,0,0
Willie Brown,/B/BrowWi00.htm,WR-HB,0,3,1966,False,0,0,0,0,0
Charlie Browning,/B/BrowCh27.htm,HB,0,1,1965,False,0,0,0,0,0
Walter Bryan,/B/BryaWa20.htm,DB-HB,0,1,1955,False,0,0,0,0,0
Ralph Buckley,/B/BuckRa20.htm,BB-HB,0,1,1930,False,0,0,0,0,0
Amos Bullocks,/B/BullAm00.htm,HB,0,5,1966,False,0,0,0,0,0
Rex Bumgardner,/B/BumgRe20.htm,HB-DB,0,5,1952,False,0,0,0,0,0
Alex Burl,/B/BurlAl20.htm,HB,0,1,1956,False,0,0,0,0,0
Ray Burnett,/B/BurnRa20.htm,HB,0,1,1938,False,0,0,0,0,0
Leon Burton,/B/BurtLe00.htm,HB,0,1,1960,False,0,0,0,0,0
Ron Burton,/B/BurtRo00.htm,HB,0,6,1965,False,0,0,0,0,0
Bill Butler,/B/ButlBi20.htm,DB-HB,0,6,1964,False,0,0,0,0,0
Johnny Butler,/B/ButlJo21.htm,HB-TB,0,3,1945,False,0,0,0,0,0
Sol Butler,/B/ButlSo20.htm,WB-BB-HB,0,4,1926,False,0,0,0,0,0
George Cafego,/C/CafeGe20.htm,FB-QB-HB,0,6,1945,False,0,0,0,0,0
Jamie Caleb,/C/CaleJa00.htm,HB-FB,0,6,1965,False,0,0,0,0,0
Jack Call,/C/CallJa20.htm,HB,0,3,1959,False,0,0,0,0,0
Tom Calvin,/C/CalvTo21.htm,HB,0,4,1955,False,0,0,0,0,0
Al Campana,/C/CampAl20.htm,DB-HB,0,4,1953,False,0,0,0,0,0
Milt Campbell,/C/CampMi20.htm,HB,0,1,1957,False,0,0,0,0,0
Tony Canadeo,/C/CanaTo00.htm,HB-TB-FB-DB,1,12,1952,False,0,0,1,0,0
Al Cannava,/C/CannAl20.htm,HB-DB,0,1,1950,False,0,0,0,0,0
Billy Cannon,/C/CannBi00.htm,TE-HB-FB,0,11,1970,False,0,2,2,0,0
John Cardwell,/C/CardJo21.htm,HB,0,1,1923,False,0,0,0,0,0
Harland Carl,/C/CarlHa20.htm,HB,0,1,1956,False,0,0,0,0,0
Wray Carlton,/C/CarlWr00.htm,HB-FB,0,8,1967,False,0,2,0,0,0
Al Carmichael,/C/CarmAl00.htm,HB,0,9,1961,False,0,0,0,0,0
Ray Carnelly,/C/CarnRa20.htm,HB,0,1,1939,False,0,0,0,0,0
Paul Carmichael,/C/CarmPa20.htm,HB,0,1,1965,False,0,0,0,0,0
J.C. Caroline,/C/CaroJ.00.htm,DB-HB,0,10,1965,False,0,1,0,0,0
Ken Carpenter,/C/CarpKe00.htm,HB-FL,0,11,1960,False,0,1,0,0,0
Lew Carpenter,/C/CarpLe00.htm,HB-FB,0,11,1963,False,0,0,0,0,0
Preston Carpenter,/C/CarpPr00.htm,E-HB,0,12,1967,False,0,1,0,0,0
Eddie Carr,/C/CarrEd20.htm,DB-HB,0,3,1949,False,0,0,0,0,0
Jimmy Carr,/C/CarrJi20.htm,DB-LB-HB,0,11,1965,False,0,0,0,0,0
Kern Carson,/C/CarsKe00.htm,HB,0,1,1965,False,0,0,0,0,0
Willie Carter,/C/CartWi20.htm,HB-DB,0,1,1953,False,0,0,0,0,0
Ken Casanega,/C/CasaKe20.htm,QB-DB-HB,0,3,1948,False,0,0,0,0,0
Bernie Casey,/C/CaseBe00.htm,HB-FL-TE-WR,0,8,1968,False,0,1,0,0,0
Pete Casey,/C/CasePe21.htm,WB-HB,0,1,1923,False,0,0,0,0,0
Jim Cason,/C/CasoJi00.htm,DB-HB,0,9,1956,False,0,2,0,0,0
Howard Cassady,/C/CassHo00.htm,HB-SE-FL,0,8,1963,False,0,0,0,0,0
Tom Cassese,/C/CassTo20.htm,DB-HB,0,1,1967,False,0,0,0,0,0
Royal Cathcart,/C/CathRo20.htm,HB,0,1,1950,False,0,0,0,0,0
Sam Cathcart,/C/CathSa20.htm,DB-HB,0,4,1952,False,0,0,0,0,0
Dan Chamberlain,/C/ChamDa00.htm,E-HB,0,2,1961,False,0,0,0,0,0
Lynn Chandnois,/C/ChanLy00.htm,HB-WB-TB,0,7,1956,False,0,2,0,0,0
B.W. Cheeks,/C/CheeB.20.htm,HB,0,1,1965,False,0,0,0,0,0
Joe Childress,/C/ChilJo00.htm,HB-FB-FL,0,10,1965,False,0,0,0,0,0
Clarence Childs,/C/ChilCl20.htm,DB-HB,0,5,1968,False,0,0,0,0,0
Dick Christy,/C/ChriDi00.htm,HB,0,6,1963,False,0,1,0,0,0
Earl Christy,/C/ChriEa20.htm,HB-DB,0,3,1968,False,0,0,0,1,0
Bob Cifers,/C/CifeBo20.htm,HB,0,4,1949,False,0,0,0,0,0
Pots Clark,/C/ClarPo20.htm,HB,0,1,1927,False,0,0,0,0,0
Harry Clarke,/C/ClarHa21.htm,HB-DB,0,9,1948,False,0,2,1,0,0
Randy Clay,/C/ClayRa20.htm,HB-DB,0,4,1953,False,0,0,0,0,0
Bert Coan,/C/CoanBe00.htm,HB,0,7,1968,False,0,0,0,0,0
Ray Coates,/C/CoatRa20.htm,HB-DB,0,2,1949,False,0,0,0,0,0
Red Cochran,/C/CochRe20.htm,CB-FB-HB,0,3,1949,False,0,0,0,0,0
Tom Colella,/C/ColeTo20.htm,HB-TB,0,8,1949,False,0,0,0,0,0
Rip Collins,/C/CollRi21.htm,HB-FB,0,3,1951,False,0,0,0,0,0
Merl Condit,/C/CondMe20.htm,HB,0,7,1946,False,0,2,0,0,0
Bobby Joe Conrad,/C/ConrBo00.htm,FL-DB-HB-WR-K,0,12,1969,False,0,1,1,0,0
Irv Constantine,/C/ConsIr20.htm,HB,0,1,1931,False,0,0,0,0,0
Jimmy Conzelman,/C/ConzJi20.htm,BB-TB-HB-E,1,10,1929,False,0,0,0,0,0
Clair Cook,/C/CookCl20.htm,WB-HB,0,1,1928,False,0,0,0,0,0
Olie Cordill,/C/CordOl20.htm,WB-HB-P,0,1,1940,False,0,1,0,0,0
Joe Corn,/C/CornJo20.htm,HB,0,1,1948,False,0,0,0,0,0
Thomas Cosgrove,/C/CosgTh20.htm,HB,0,1,1935,False,0,0,0,0,0
Johnny Counts,/C/CounJo00.htm,HB,0,2,1963,False,0,0,0,0,0
Larry Coutre,/C/CoutLa20.htm,HB,0,4,1953,False,0,0,0,0,0
Billy Cox,/C/CoxxBi20.htm,DE-DB-HB-E,0,5,1955,False,0,0,0,0,0
Russ Craft,/C/CrafRu00.htm,DB-HB,0,9,1954,False,0,2,0,0,0
Dobie Craig,/C/CraiDo00.htm,FL-WR-HB,0,3,1964,False,0,0,0,0,0
Jim Crawford,/C/CrawJi00.htm,HB-FB,0,5,1964,False,0,0,0,0,0
Bernie Crimmins,/C/CrimBe20.htm,G-HB-FB,0,1,1945,False,0,0,0,0,0
Monte Crockett,/C/CrocMo00.htm,HB-TE,0,3,1962,False,0,0,0,0,0
Tommy Cronin,/C/CronTo20.htm,HB,0,1,1922,False,0,0,0,0,0
Billy Cross,/C/CrosBi20.htm,HB,0,3,1953,False,0,0,0,0,0
Jake Crouthamel,/C/CrouJa00.htm,HB,0,1,1960,False,0,0,0,0,0
John David Crow,/C/CrowJo00.htm,HB-TE-FB,0,11,1968,False,0,4,0,0,0
Wayne Crow,/C/CrowWa00.htm,HB-DB,0,4,1963,False,0,0,0,0,0
Jim Crowley,/C/CrowJi20.htm,TB-HB,0,1,1925,False,0,0,0,0,0
Ward Cuff,/C/CuffWa20.htm,WB-QB-HB,0,11,1947,False,0,3,0,0,0
Tony Curcillo,/C/CurcTo20.htm,DB-HB,0,1,1953,False,0,0,0,0,0
Harry Curran,/C/CurrHa20.htm,HB-WB,0,2,1921,False,0,0,0,0,0
Clem Daniels,/D/DaniCl00.htm,HB-DB,0,9,1968,False,0,4,2,0,0
Bob Daugherty,/D/DaugBo20.htm,HB,0,1,1966,False,0,0,0,0,0
Wayne Davenport,/D/DaveWa20.htm,HB,0,1,1931,False,0,0,0,0,0
Art Davis,/D/DaviAr20.htm,DB-HB,0,1,1956,False,0,0,0,0,0
Bob Davis,/D/DaviBo21.htm,HB-FB-QB-P,0,9,1946,False,0,0,0,0,0
Glenn Davis,/D/DaviGl01.htm,HB,0,2,1951,False,0,1,0,0,0
Jerry Davis,/D/DaviJe24.htm,DB-HB,0,5,1952,False,0,0,0,0,0
Gib Dawson,/D/DawsGi20.htm,HB,0,1,1953,False,0,0,0,0,0
Ted Dean,/D/DeanTe00.htm,FB-HB,0,5,1964,False,0,1,0,0,0
Bob DeFruiter,/D/DeFrBo20.htm,HB,0,4,1948,False,0,0,0,0,0
Dan DeSantis,/D/DeSaDa20.htm,HB,0,1,1941,False,0,0,0,0,0
Herb DeWitz,/D/DeWiHe20.htm,HB,0,1,1927,False,0,0,0,0,0
Babe Dimancheff,/D/DimaBa20.htm,HB,0,8,1952,False,0,0,0,0,0
Don Dimmick,/D/DimmDo20.htm,HB,0,1,1926,False,0,0,0,0,0
Al Donelli,/D/DoneAl20.htm,HB,0,2,1942,False,0,0,0,0,0
John Doolan,/D/DoolJo20.htm,HB-E,0,4,1948,False,0,0,0,0,0
Noble Doss,/D/DossNo20.htm,HB,0,3,1949,False,0,0,0,0,0
Ben Douglas,/D/DougBe20.htm,HB,0,1,1933,False,0,0,0,0,0
Merrill Douglas,/D/DougMe00.htm,FB-HB,0,5,1962,False,0,0,0,0,0
Harry Dowda,/D/DowdHa20.htm,DB-HB,0,7,1955,False,0,0,0,0,0
Wally Dreyer,/D/DreyWa20.htm,DB-HB,0,2,1950,False,0,0,0,0,0
Paddy Driscoll,/D/DrisPa20.htm,HB-QB-TB-BB,1,10,1929,False,0,0,6,0,0
Ron Drzewiecki,/D/DrzeRo20.htm,HB-DB,0,3,1957,False,0,0,0,0,0
Elbert Dubenion,/D/DubeEl00.htm,FL-WR-HB,0,9,1968,False,0,1,0,0,0
Paul Dudley,/D/DudlPa00.htm,HB,0,2,1963,False,0,0,0,0,0
Andy Dudish,/D/DudiAn20.htm,HB,0,3,1948,False,0,0,0,0,0
Bill Dudley,/D/DudlBi00.htm,HB-TB-QB,1,12,1953,False,0,0,0,0,0
L.G. Dupre,/D/DuprL.00.htm,HB,0,7,1961,False,0,0,0,0,0
Don Durdan,/D/DurdDo20.htm,HB-DB,0,2,1947,False,0,0,0,0,0
Bill Dutton,/D/DuttBi20.htm,HB,0,1,1946,False,0,0,0,0,0
Kay Eakin,/E/EakiKa20.htm,HB,0,7,1946,False,0,0,0,0,0
Ralph Earhart,/E/EarhRa20.htm,HB,0,2,1949,False,0,0,0,0,0
Alfred Eissler,/E/EissAl20.htm,HB,0,1,1920,False,0,0,0,0,0
Swede Ellstrom,/E/EllsSw20.htm,WB-HB,0,3,1936,False,0,0,0,0,0
Shorty Elness,/E/ElneSh20.htm,HB-QB,0,1,1929,False,0,0,0,0,0
Earl Elsey,/E/ElseEa21.htm,HB,0,1,1946,False,0,0,0,0,0
Leo Elter,/E/ElteLe00.htm,FB-HB,0,7,1959,False,0,1,0,0,0
Harry Englund,/E/EnglHa20.htm,E-HB,0,2,1922,False,0,0,0,0,0
Dick Erdlitz,/E/ErdlDi20.htm,HB,0,5,1946,False,0,0,0,0,0
Len Eshmont,/E/EshmLe20.htm,HB-FB,0,9,1949,False,0,0,0,0,0
Dale Evans,/E/EvanDa20.htm,HB,0,1,1961,False,0,0,0,0,0
Fred Evans,/E/EvanFr20.htm,HB,0,3,1948,False,0,0,0,0,0
Ray Evans,/E/EvanRa20.htm,TB-HB,0,1,1948,False,0,0,0,0,0
Gary Famiglietti,/F/FamiGa20.htm,FB-HB,0,9,1946,False,0,3,0,0,0
Andy Farkas,/F/FarkAn20.htm,FB-HB-WB,0,8,1945,False,0,2,2,0,0
Tom Farmer,/F/FarmTo20.htm,HB,0,3,1948,False,0,0,0,0,0
Beattie Feathers,/F/FeatBe00.htm,HB-WB,0,7,1940,False,0,0,1,0,0
John Fekete,/F/FekeJo20.htm,HB-DB,0,1,1946,False,0,0,0,0,0
Bobby Felts,/F/FeltBo00.htm,HB,0,3,1967,False,0,0,0,0,0
Bob Fenimore,/F/FeniBo20.htm,HB,0,1,1947,False,0,0,0,0,0
Chuck Fenenbock,/F/FeneCh20.htm,HB-TB,0,6,1948,False,0,0,0,0,0
Howie Ferguson,/F/FergHo00.htm,FB-HB,0,8,1960,False,0,1,0,0,0
Larry Ferguson,/F/FergLa00.htm,HB,0,1,1963,False,0,0,0,0,0
Neil Ferris,/F/FerrNe20.htm,DB-HB,0,3,1953,False,0,0,0,0,0
Gus Fetz,/F/FetzGu20.htm,HB,0,1,1923,False,0,0,0,0,0
Frank Filchock,/F/FilcFr20.htm,TB-QB-HB,0,13,1950,False,0,2,0,0,0
Gene Filipski,/F/FiliGe20.htm,HB,0,2,1957,False,0,0,0,0,0
Clarke Fischer,/F/FiscCl20.htm,HB,0,1,1926,False,0,0,0,0,0
Clete Fischer,/F/FiscCl21.htm,HB,0,1,1949,False,0,0,0,0,0
France Fitzgerald,/F/FitzFr20.htm,BB-HB,0,1,1923,False,0,0,0,0,0
Jim Flaherty,/F/FlahJi20.htm,E-HB,0,1,1923,False,0,0,0,0,0
George Fleming,/F/FlemGe20.htm,HB-K,0,1,1961,False,0,0,0,0,0
Wilmer Fleming,/F/FlemWi20.htm,HB,0,1,1925,False,0,0,0,0,0
Beryl Follet,/F/FollBe20.htm,TB-HB,0,2,1931,False,0,0,0,0,0
Fred Ford,/F/FordFr00.htm,HB,0,1,1960,False,0,0,0,0,0
Henry Ford,/F/FordHe20.htm,HB-DB,0,2,1956,False,0,0,0,0,0
Bob Forte,/F/FortBo20.htm,HB-LB-DB,0,8,1953,False,0,0,0,0,0
Aubrey Fowler,/F/FowlAu20.htm,HB,0,1,1948,False,0,0,0,0,0
Willmer Fowler,/F/FowlWi00.htm,HB,0,2,1961,False,0,0,0,0,0
Pete Franceschi,/F/FranPe20.htm,HB-DB,0,1,1946,False,0,0,0,0,0
Joe Francis,/F/FranJo20.htm,QB-HB,0,2,1959,False,0,0,0,0,0
Sam Francis,/F/FranSa20.htm,FB-HB,0,4,1940,False,0,0,0,0,0
George Franck,/F/FranGe21.htm,HB,0,7,1947,False,0,0,0,0,0
Red Franklin,/F/FranRe20.htm,TB-HB,0,3,1937,False,0,0,0,0,0
Al Frazier,/F/FrazAl00.htm,FL-HB,0,3,1963,False,0,0,0,0,0
Charley Fuller,/F/FullCh00.htm,HB,0,2,1962,False,0,0,0,0,0
Jim Gaffney,/G/GaffJi20.htm,QB-HB,0,2,1946,False,0,0,0,0,0
Bob Gaiters,/G/GaitBo00.htm,HB,0,3,1963,False,0,0,0,0,0
Willie Galimore,/G/GaliWi00.htm,HB,0,7,1963,False,0,1,0,0,0
Hugh Gallarneau,/G/GallHu20.htm,HB,0,7,1947,False,0,1,0,0,0
Don Garlin,/G/GarlDo20.htm,HB-DB,0,2,1950,False,0,0,0,0,0
J.D. Garrett,/G/GarrJ.00.htm,HB,0,4,1967,False,0,0,0,0,0
Larry Garron,/G/GarrLa00.htm,HB-FB,0,9,1968,False,0,4,0,0,0
Billy Gault,/G/GaulBi20.htm,HB,0,1,1961,False,0,0,0,0,0
Prentice Gautt,/G/GautPr00.htm,HB-FB,0,8,1967,False,0,0,0,0,0
Gene Gedman,/G/GedmGe20.htm,HB,0,6,1958,False,0,0,0,0,0
Fred Gehrke,/G/GehrFr20.htm,HB,0,11,1950,False,0,0,0,0,0
Lee Gentry,/G/GentLe20.htm,HB,0,1,1941,False,0,0,0,0,0
Sid Gepford,/G/GepfSi20.htm,HB,0,1,1920,False,0,0,0,0,0
Joe Geri,/G/GeriJo00.htm,TB-HB,0,4,1952,False,0,2,1,0,0
Bill Geyer,/G/GeyeBi20.htm,HB,0,5,1946,False,0,0,0,0,0
Lou Ghecas,/G/GhecLo20.htm,HB,0,1,1941,False,0,0,0,0,0
Hal Giancanelli,/G/GianHa20.htm,HB,0,4,1956,False,0,0,0,0,0
Frank Gifford,/G/GiffFr00.htm,HB-FL-DB-WR,1,13,1964,False,0,8,4,0,0
Roger Gill,/G/GillRo00.htm,WR-HB,0,2,1965,False,0,0,0,0,0
Jim Gillette,/G/GillJi20.htm,HB,0,9,1948,False,0,0,0,0,0
Harry Gilmer,/G/GilmHa00.htm,QB-HB,0,9,1956,False,0,2,0,0,0
Jug Girard,/G/GiraJu20.htm,E-HB-QB-DB,0,10,1957,False,0,0,0,0,0
Joe Glamp,/G/GlamJo20.htm,HB,0,3,1949,False,0,0,0,0,0
Bill Glassgow,/G/GlasBi20.htm,WB-HB,0,2,1931,False,0,0,0,0,0
Gary Glick,/G/GlicGa20.htm,DB-HB,0,8,1963,False,0,0,0,0,0
Fred Gloden,/G/GlodFr20.htm,HB,0,6,1946,False,0,0,0,0,0
Les Goble,/G/GoblLe20.htm,HB-DB,0,2,1955,False,0,0,0,0,0
Joe Golding,/G/GoldJo20.htm,HB-DB,0,5,1951,False,0,0,0,0,0
Ralph Goldston,/G/GoldRa20.htm,HB-DB,0,4,1955,False,0,0,0,0,0
Bill Gompers,/G/GompBi20.htm,HB,0,1,1948,False,0,0,0,0,0
George Gonda,/G/GondGe20.htm,HB,0,1,1942,False,0,0,0,0,0
Royce Goodbread,/G/GoodRo20.htm,WB-HB,0,2,1931,False,0,0,0,0,0
Owen Goodnight,/G/GoodOw20.htm,HB,0,1,1941,False,0,0,0,0,0
Gordon Gore,/G/GoreGo20.htm,HB,0,1,1939,False,0,0,0,0,0
Pete Gorgone,/G/GorgPe20.htm,HB,0,1,1946,False,0,0,0,0,0
Sonny Grandelius,/G/GranSo20.htm,HB,0,1,1953,False,0,0,0,0,0
Gardie Grange,/G/GranGa20.htm,HB-E,0,3,1931,False,0,0,0,0,0
Red Grange,/G/GranRe20.htm,HB-BB-DB-TB,1,10,1934,False,0,0,2,0,0
Ernie Green,/G/GreeEr01.htm,HB-FB,0,7,1968,False,0,2,0,0,0
Al Greene,/G/GreeAl22.htm,HB,0,1,1922,False,0,0,0,0,0
Don Griffin,/G/GrifDo20.htm,HB-DB,0,1,1946,False,0,0,0,0,0
Forrest Griffith,/G/GrifFo20.htm,HB,0,2,1951,False,0,0,0,0,0
John Grigas,/G/GrigJo20.htm,FB-HB,0,5,1947,False,0,0,0,0,0
Hal Griggs,/G/GrigHa20.htm,WB-HB,0,1,1926,False,0,0,0,0,0
Billy Grimes,/G/GrimBi00.htm,HB,0,4,1952,False,0,2,0,0,0
Mel Groomes,/G/GrooMe20.htm,HB,0,2,1949,False,0,0,0,0,0
George Grosvenor,/G/GrosGe21.htm,TB-HB,0,3,1937,False,0,0,0,0,0
Roger Grove,/G/GrovRo20.htm,BB-HB-QB,0,5,1935,False,0,0,0,0,0
Al Grygo,/G/GrygAl20.htm,HB,0,2,1945,False,0,0,0,0,0
George Gulyanics,/G/GulyGe20.htm,HB,0,6,1952,False,0,0,0,0,0
By Haines,/H/HainBy20.htm,HB,0,1,1937,False,0,0,0,0,0
Art Haley,/H/HaleAr20.htm,HB,0,4,1923,False,0,0,0,0,0
Dick Haley,/H/HaleDi20.htm,DB-HB-E,0,6,1964,False,0,0,0,0,0
Johnny Hall,/H/HallJo21.htm,WB-HB,0,4,1943,False,0,0,0,0,0
Ken Hall,/H/HallKe00.htm,HB-P,0,3,1961,False,0,0,0,0,0
Parker Hall,/H/HallPa20.htm,TB-HB,0,8,1946,False,0,0,0,0,0
Buck Halperin,/H/HalpBu20.htm,HB,0,1,1932,False,0,0,0,0,0
Stone Hallquist,/H/HallSt21.htm,BB-HB-TB,0,1,1926,False,0,0,0,0,0
Bernie Halstrom,/H/HalsBe20.htm,HB,0,2,1921,False,0,0,0,0,0
Bob Hanlon,/H/HanlBo21.htm,HB-DB,0,2,1949,False,0,0,0,0,0
Cliff Hansen,/H/HansCl20.htm,HB,0,1,1933,False,0,0,0,0,0
Chet Hanulak,/H/HanuCh20.htm,HB,0,4,1957,False,0,0,0,0,0
Carroll Hardy,/H/HardCa20.htm,HB,0,1,1955,False,0,0,0,0,0
Chic Harley,/H/HarlCh20.htm,WB-HB,0,1,1921,False,0,0,0,0,0
Tom Harmon,/H/HarmTo20.htm,HB,0,2,1947,False,0,0,0,0,0
Darrell Harper,/H/HarpDa00.htm,HB-K,0,1,1960,False,0,0,0,0,0
Elmore Harris,/H/HarrEl20.htm,HB,0,1,1947,False,0,0,0,0,0
Jack Harris,/H/HarrJa21.htm,FB-E-HB,0,2,1926,False,0,0,0,0,0
John Harris,/H/HarrJo22.htm,HB,0,1,1926,False,0,0,0,0,0
John Harris,/H/HarrJo23.htm,DB-HB,0,2,1961,False,0,0,0,0,0
Clint Haslerig,/H/HaslCl20.htm,WR-HB,0,3,1976,False,0,0,0,0,0
Alex Hawkins,/H/HawkAl00.htm,HB-FL-WR,0,10,1968,False,0,0,0,0,0
Abner Haynes,/H/HaynAb00.htm,HB,0,8,1967,False,0,3,2,0,0
